comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-no-tank,5,4,solo,300,500,1.000,0.000,0.000,0.981,4.3,0.00,0.019,—,1.520
trio-no-tank,5,4,pack,180,500,0.014,0.002,0.984,0.720,28.0,2.97,0.989,—,0.019
trio-no-tank,5,4,pack,300,500,0.014,0.000,0.986,0.755,23.0,2.97,0.989,—,0.020
trio-no-tank,5,4,boss,180,500,0.010,0.990,0.000,0.624,44.4,1.99,0.823,—,0.013
trio-no-tank,5,4,boss,300,500,0.014,0.986,0.000,0.776,37.1,1.98,0.745,—,0.020
trio-no-tank,5,5,solo,180,500,1.000,0.000,0.000,0.760,7.6,0.05,0.240,—,1.407
trio-no-tank,5,5,solo,300,500,1.000,0.000,0.000,0.762,7.6,0.06,0.238,—,1.408
trio-no-tank,5,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,5,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,5,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,solo,180,500,0.912,0.000,0.088,0.743,12.5,0.74,0.322,—,1.276
trio-no-tank,5,6,solo,300,500,0.926,0.000,0.074,0.747,12.4,0.67,0.308,—,1.297
trio-no-tank,5,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,1,pack,180,500,1.000,0.000,0.000,0.943,2.9,0.00,0.057,—,1.530
trio-no-tank,10,1,pack,300,500,1.000,0.000,0.000,0.943,2.9,0.00,0.057,—,1.531
trio-no-tank,10,1,boss,180,500,1.000,0.000,0.000,0.996,5.6,0.00,0.004,—,1.558
trio-no-tank,10,1,boss,300,500,1.000,0.000,0.000,0.996,5.7,0.00,0.004,—,1.558
trio-no-tank,10,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,2,pack,180,500,1.000,0.000,0.000,0.966,4.5,0.00,0.034,—,1.542
trio-no-tank,10,2,pack,300,500,1.000,0.000,0.000,0.967,4.6,0.00,0.033,—,1.543
trio-no-tank,10,2,boss,180,500,1.000,0.000,0.000,0.961,8.2,0.00,0.039,—,1.540
trio-no-tank,10,2,boss,300,500,1.000,0.000,0.000,0.963,8.2,0.00,0.037,—,1.541
trio-no-tank,10,3,solo,180,500,1.000,0.000,0.000,0.950,1.2,0.00,0.050,—,1.534
trio-no-tank,10,3,solo,300,500,1.000,0.000,0.000,0.950,1.2,0.00,0.050,—,1.534
trio-no-tank,10,3,pack,180,500,1.000,0.000,0.000,0.860,6.7,0.00,0.140,—,1.487
trio-no-tank,10,3,pack,300,500,1.000,0.000,0.000,0.856,6.7,0.00,0.144,—,1.485
trio-no-tank,10,3,boss,180,500,1.000,0.000,0.000,0.997,13.2,0.00,0.003,—,1.559
trio-no-tank,10,3,boss,300,500,1.000,0.000,0.000,0.997,13.2,0.00,0.003,—,1.558
trio-no-tank,10,4,solo,180,500,1.000,0.000,0.000,0.922,1.6,0.00,0.078,—,1.520
trio-no-tank,10,4,solo,300,500,1.000,0.000,0.000,0.922,1.6,0.00,0.078,—,1.520
trio-no-tank,10,4,pack,180,500,1.000,0.000,0.000,0.884,9.8,0.06,0.116,—,1.500
trio-no-tank,10,4,pack,300,500,1.000,0.000,0.000,0.879,9.8,0.07,0.121,—,1.497
trio-no-tank,10,4,boss,180,500,1.000,0.000,0.000,0.898,19.1,0.04,0.102,—,1.507
trio-no-tank,10,4,boss,300,500,1.000,0.000,0.000,0.892,19.3,0.05,0.108,—,1.504
trio-no-tank,10,5,solo,180,500,1.000,0.000,0.000,0.798,3.1,0.00,0.202,—,1.455
trio-no-tank,10,5,solo,300,500,1.000,0.000,0.000,0.798,3.1,0.00,0.202,—,1.455
trio-no-tank,10,5,pack,180,500,0.366,0.048,0.586,0.841,14.6,1.93,0.677,—,0.541
trio-no-tank,10,5,pack,300,500,0.386,0.052,0.562,0.835,15.0,1.89,0.661,—,0.569
trio-no-tank,10,5,boss,180,500,0.350,0.650,0.000,0.730,30.3,1.53,0.601,—,0.497
trio-no-tank,10,5,boss,300,500,0.298,0.702,0.000,0.732,30.9,1.61,0.602,—,0.423
trio-no-tank,10,6,solo,180,500,1.000,0.000,0.000,0.890,5.7,0.05,0.110,—,1.503
trio-no-tank,10,6,solo,300,500,1.000,0.000,0.000,0.890,5.7,0.05,0.110,—,1.503
trio-no-tank,10,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,6,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,6,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,7,solo,180,500,0.982,0.000,0.018,0.739,9.7,0.09,0.274,—,1.399
trio-no-tank,10,7,solo,300,500,0.978,0.000,0.022,0.742,9.6,0.09,0.274,—,1.394
trio-no-tank,10,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,7,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,7,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,solo,180,500,0.002,0.000,0.998,0.421,16.2,3.00,0.999,—,0.003
trio-no-tank,10,8,solo,300,500,0.006,0.000,0.994,0.910,13.8,2.98,0.995,—,0.009
trio-no-tank,10,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,20,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,1,boss,180,500,1.000,0.000,0.000,0.973,2.1,0.00,0.027,—,1.605
trio-no-tank,20,1,boss,300,500,1.000,0.000,0.000,0.973,2.1,0.00,0.027,—,1.605
trio-no-tank,20,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,2,pack,180,500,1.000,0.000,0.000,0.951,1.8,0.00,0.049,—,1.593
trio-no-tank,20,2,pack,300,500,1.000,0.000,0.000,0.951,1.8,0.00,0.049,—,1.593
trio-no-tank,20,2,boss,180,500,1.000,0.000,0.000,0.933,3.1,0.00,0.067,—,1.584
trio-no-tank,20,2,boss,300,500,1.000,0.000,0.000,0.934,3.1,0.00,0.066,—,1.584
trio-no-tank,20,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,3,pack,180,500,1.000,0.000,0.000,0.928,1.9,0.00,0.072,—,1.581
trio-no-tank,20,3,pack,300,500,1.000,0.000,0.000,0.928,1.9,0.00,0.072,—,1.581
trio-no-tank,20,3,boss,180,500,1.000,0.000,0.000,0.994,4.8,0.00,0.006,—,1.617
trio-no-tank,20,3,boss,300,500,1.000,0.000,0.000,0.994,4.8,0.00,0.006,—,1.617
trio-no-tank,20,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,4,pack,180,500,1.000,0.000,0.000,0.860,3.1,0.00,0.140,—,1.544
trio-no-tank,20,4,pack,300,500,1.000,0.000,0.000,0.859,3.1,0.00,0.141,—,1.544
trio-no-tank,20,4,boss,180,500,1.000,0.000,0.000,0.919,7.4,0.00,0.081,—,1.576
trio-no-tank,20,4,boss,300,500,1.000,0.000,0.000,0.917,7.4,0.00,0.083,—,1.575
trio-no-tank,20,5,solo,180,500,1.000,0.000,0.000,0.931,1.0,0.00,0.069,—,1.583
trio-no-tank,20,5,solo,300,500,1.000,0.000,0.000,0.931,1.0,0.00,0.069,—,1.583
trio-no-tank,20,5,pack,180,500,1.000,0.000,0.000,0.885,5.6,0.06,0.115,—,1.558
trio-no-tank,20,5,pack,300,500,1.000,0.000,0.000,0.899,5.5,0.03,0.101,—,1.566
trio-no-tank,20,5,boss,180,500,1.000,0.000,0.000,0.876,11.5,0.03,0.124,—,1.553
trio-no-tank,20,5,boss,300,500,1.000,0.000,0.000,0.880,11.4,0.02,0.120,—,1.555
trio-no-tank,20,6,solo,180,500,1.000,0.000,0.000,0.902,1.9,0.00,0.098,—,1.567
trio-no-tank,20,6,solo,300,500,1.000,0.000,0.000,0.902,1.9,0.00,0.098,—,1.567
trio-no-tank,20,6,pack,180,500,0.972,0.028,0.000,0.914,8.8,0.13,0.105,—,1.530
trio-no-tank,20,6,pack,300,500,0.962,0.038,0.000,0.902,8.9,0.17,0.122,—,1.508
trio-no-tank,20,6,boss,180,500,0.936,0.064,0.000,0.806,19.5,0.60,0.227,—,1.418
trio-no-tank,20,6,boss,300,500,0.940,0.060,0.000,0.790,19.7,0.62,0.240,—,1.416
trio-no-tank,20,7,solo,180,500,1.000,0.000,0.000,0.757,3.5,0.03,0.243,—,1.489
trio-no-tank,20,7,solo,300,500,1.000,0.000,0.000,0.756,3.5,0.03,0.244,—,1.488
trio-no-tank,20,7,pack,180,500,0.022,0.028,0.950,0.868,14.2,2.92,0.972,—,0.034
trio-no-tank,20,7,pack,300,500,0.036,0.024,0.940,0.896,13.6,2.88,0.961,—,0.056
trio-no-tank,20,7,boss,180,500,0.502,0.472,0.026,0.816,26.9,1.29,0.510,—,0.763
trio-no-tank,20,7,boss,300,500,0.470,0.506,0.024,0.839,26.6,1.29,0.489,—,0.720
trio-no-tank,20,8,solo,180,500,1.000,0.000,0.000,0.836,5.9,0.00,0.164,—,1.531
trio-no-tank,20,8,solo,300,500,1.000,0.000,0.000,0.838,5.9,0.00,0.162,—,1.533
trio-no-tank,20,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,20,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,20,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,20,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,35,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,boss,180,500,1.000,0.000,0.000,0.984,0.7,0.00,0.016,—,1.701
trio-no-tank,35,1,boss,300,500,1.000,0.000,0.000,0.984,0.7,0.00,0.016,—,1.701
trio-no-tank,35,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,boss,180,500,1.000,0.000,0.000,0.977,1.4,0.00,0.023,—,1.697
trio-no-tank,35,2,boss,300,500,1.000,0.000,0.000,0.977,1.4,0.00,0.023,—,1.697
trio-no-tank,35,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,3,pack,180,500,1.000,0.000,0.000,0.958,1.2,0.00,0.042,—,1.686
trio-no-tank,35,3,pack,300,500,1.000,0.000,0.000,0.958,1.2,0.00,0.042,—,1.686
trio-no-tank,35,3,boss,180,500,1.000,0.000,0.000,0.968,2.0,0.00,0.032,—,1.692
trio-no-tank,35,3,boss,300,500,1.000,0.000,0.000,0.968,2.0,0.00,0.032,—,1.692
trio-no-tank,35,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,4,pack,180,500,1.000,0.000,0.000,0.940,1.3,0.00,0.060,—,1.676
trio-no-tank,35,4,pack,300,500,1.000,0.000,0.000,0.940,1.3,0.00,0.060,—,1.676
trio-no-tank,35,4,boss,180,500,1.000,0.000,0.000,0.956,2.7,0.00,0.044,—,1.685
trio-no-tank,35,4,boss,300,500,1.000,0.000,0.000,0.956,2.7,0.00,0.044,—,1.685
trio-no-tank,35,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,5,pack,180,500,1.000,0.000,0.000,0.916,2.0,0.00,0.084,—,1.662
trio-no-tank,35,5,pack,300,500,1.000,0.000,0.000,0.917,2.0,0.00,0.083,—,1.663
trio-no-tank,35,5,boss,180,500,1.000,0.000,0.000,0.992,4.6,0.00,0.008,—,1.705
trio-no-tank,35,5,boss,300,500,1.000,0.000,0.000,0.993,4.6,0.00,0.007,—,1.706
trio-no-tank,35,6,solo,180,500,1.000,0.000,0.000,0.941,0.6,0.00,0.059,—,1.677
trio-no-tank,35,6,solo,300,500,1.000,0.000,0.000,0.941,0.7,0.00,0.059,—,1.676
trio-no-tank,35,6,pack,180,500,1.000,0.000,0.000,0.772,3.7,0.04,0.228,—,1.580
trio-no-tank,35,6,pack,300,500,1.000,0.000,0.000,0.772,3.7,0.04,0.228,—,1.580
trio-no-tank,35,6,boss,180,500,1.000,0.000,0.000,0.886,7.2,0.02,0.114,—,1.645
trio-no-tank,35,6,boss,300,500,1.000,0.000,0.000,0.885,7.3,0.02,0.115,—,1.644
trio-no-tank,35,7,solo,180,500,1.000,0.000,0.000,0.918,1.3,0.00,0.082,—,1.663
trio-no-tank,35,7,solo,300,500,1.000,0.000,0.000,0.918,1.3,0.00,0.082,—,1.663
trio-no-tank,35,7,pack,180,500,1.000,0.000,0.000,0.880,5.6,0.00,0.120,—,1.641
trio-no-tank,35,7,pack,300,500,1.000,0.000,0.000,0.875,5.6,0.00,0.125,—,1.639
trio-no-tank,35,7,boss,180,500,1.000,0.000,0.000,0.868,10.9,0.00,0.132,—,1.635
trio-no-tank,35,7,boss,300,500,1.000,0.000,0.000,0.862,10.9,0.00,0.138,—,1.631
trio-no-tank,35,8,solo,180,500,1.000,0.000,0.000,0.885,2.0,0.00,0.115,—,1.644
trio-no-tank,35,8,solo,300,500,1.000,0.000,0.000,0.885,2.0,0.00,0.115,—,1.644
trio-no-tank,35,8,pack,180,500,0.698,0.046,0.256,0.822,9.4,1.20,0.411,—,1.123
trio-no-tank,35,8,pack,300,500,0.644,0.070,0.286,0.836,9.4,1.28,0.438,—,1.041
trio-no-tank,35,8,boss,180,500,1.000,0.000,0.000,0.860,18.0,0.26,0.140,—,1.630
trio-no-tank,35,8,boss,300,500,1.000,0.000,0.000,0.850,18.1,0.29,0.150,—,1.625
trio-no-tank,50,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,boss,180,500,1.000,0.000,0.000,0.989,0.5,0.00,0.011,—,1.793
trio-no-tank,50,1,boss,300,500,1.000,0.000,0.000,0.989,0.5,0.00,0.011,—,1.793
trio-no-tank,50,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,boss,180,500,1.000,0.000,0.000,0.984,0.5,0.00,0.016,—,1.791
trio-no-tank,50,2,boss,300,500,1.000,0.000,0.000,0.985,0.5,0.00,0.015,—,1.791
trio-no-tank,50,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,boss,180,500,1.000,0.000,0.000,0.978,1.0,0.00,0.022,—,1.787
trio-no-tank,50,3,boss,300,500,1.000,0.000,0.000,0.978,1.0,0.00,0.022,—,1.787
trio-no-tank,50,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,4,pack,180,500,1.000,0.000,0.000,0.961,0.9,0.00,0.039,—,1.776
trio-no-tank,50,4,pack,300,500,1.000,0.000,0.000,0.960,0.9,0.00,0.040,—,1.776
trio-no-tank,50,4,boss,180,500,1.000,0.000,0.000,0.969,1.5,0.00,0.031,—,1.782
trio-no-tank,50,4,boss,300,500,1.000,0.000,0.000,0.970,1.5,0.00,0.030,—,1.782
trio-no-tank,50,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,5,pack,180,500,1.000,0.000,0.000,0.943,1.0,0.00,0.057,—,1.766
trio-no-tank,50,5,pack,300,500,1.000,0.000,0.000,0.944,1.0,0.00,0.056,—,1.766
trio-no-tank,50,5,boss,180,500,1.000,0.000,0.000,0.957,2.3,0.00,0.043,—,1.774
trio-no-tank,50,5,boss,300,500,1.000,0.000,0.000,0.958,2.3,0.00,0.042,—,1.775
trio-no-tank,50,6,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,6,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,6,pack,180,500,1.000,0.000,0.000,0.921,1.5,0.00,0.079,—,1.752
trio-no-tank,50,6,pack,300,500,1.000,0.000,0.000,0.921,1.5,0.00,0.079,—,1.753
trio-no-tank,50,6,boss,180,500,1.000,0.000,0.000,0.902,3.8,0.00,0.098,—,1.741
trio-no-tank,50,6,boss,300,500,1.000,0.000,0.000,0.905,3.8,0.00,0.095,—,1.743
trio-no-tank,50,7,solo,180,500,1.000,0.000,0.000,0.944,0.5,0.00,0.056,—,1.767
trio-no-tank,50,7,solo,300,500,1.000,0.000,0.000,0.944,0.5,0.00,0.056,—,1.766
trio-no-tank,50,7,pack,180,500,1.000,0.000,0.000,0.831,2.8,0.00,0.169,—,1.699
trio-no-tank,50,7,pack,300,500,1.000,0.000,0.000,0.831,2.8,0.00,0.169,—,1.699
trio-no-tank,50,7,boss,180,500,1.000,0.000,0.000,0.962,5.9,0.00,0.038,—,1.777
trio-no-tank,50,7,boss,300,500,1.000,0.000,0.000,0.958,5.9,0.00,0.042,—,1.775
trio-no-tank,50,8,solo,180,500,1.000,0.000,0.000,0.921,1.0,0.00,0.079,—,1.753
trio-no-tank,50,8,solo,300,500,1.000,0.000,0.000,0.921,1.0,0.00,0.079,—,1.753
trio-no-tank,50,8,pack,180,500,1.000,0.000,0.000,0.922,4.5,0.00,0.078,—,1.753
trio-no-tank,50,8,pack,300,500,1.000,0.000,0.000,0.932,4.5,0.00,0.068,—,1.759
trio-no-tank,50,8,boss,180,500,1.000,0.000,0.000,0.935,9.2,0.00,0.065,—,1.761
trio-no-tank,50,8,boss,300,500,1.000,0.000,0.000,0.930,9.2,0.00,0.070,—,1.758
trio-casters,1,1,solo,180,500,1.000,0.000,0.000,0.881,5.0,0.00,0.119,—,1.446
trio-casters,1,1,solo,300,500,1.000,0.000,0.000,0.881,5.0,0.00,0.119,—,1.446
trio-casters,1,1,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,1,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,1,boss,180,500,0.000,1.000,0.000,—,—,2.00,0.677,—,0.000
trio-casters,1,1,boss,300,500,0.000,1.000,0.000,—,—,2.00,0.677,—,0.000
trio-casters,1,2,solo,180,500,1.000,0.000,0.000,0.795,10.0,0.00,0.205,—,1.403
trio-casters,1,2,solo,300,500,1.000,0.000,0.000,0.795,10.0,0.00,0.205,—,1.403
trio-casters,1,2,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,2,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,2,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,2,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,solo,180,500,1.000,0.000,0.000,0.484,20.0,1.00,0.516,—,1.247
trio-casters,1,3,solo,300,500,1.000,0.000,0.000,0.484,20.0,1.00,0.516,—,1.247
trio-casters,1,3,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,6,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,6,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,6,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,6,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,7,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,7,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,7,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,8,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,5,1,solo,180,500,1.000,0.000,0.000,0.954,2.6,0.00,0.046,—,1.506
